address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,list_url,date_scraped,listing_id,listing_time
4114 W Dunlap Ave,Phoenix,AZ,85051,"$350,000",3,2,"1,808",33.567837,-112.14704,House for sale,https://www.zillow.com/homedetails/4114-W-Dunlap-Ave-Phoenix-AZ-85051/7746110_zpid/,06-23-2022_21:28:03,7746110,1 day on Zillow
813 W Rockwood Dr,Phoenix,AZ,85027,"$469,900",4,2,"1,880",33.656,-112.08423,House for sale,https://www.zillow.com/homedetails/813-W-Rockwood-Dr-Phoenix-AZ-85027/7971283_zpid/,06-23-2022_21:28:03,7971283,1 day on Zillow
12402 N 57th Way,Scottsdale,AZ,85254,"$1,175,000",4,3,"2,494",33.599697,-111.95803,House for sale,https://www.zillow.com/homedetails/12402-N-57th-Way-Scottsdale-AZ-85254/7822397_zpid/,06-23-2022_21:28:03,7822397,1 day on Zillow
2906 E Gary Way,Phoenix,AZ,85042,"$1,185,000",4,3,"2,871",33.374058,-112.02016,House for sale,https://www.zillow.com/homedetails/2906-E-Gary-Way-Phoenix-AZ-85042/59262153_zpid/,06-23-2022_21:28:03,59262153,1 day on Zillow
2801 W Lawrence Ln,Phoenix,AZ,85051,"$405,000",3,2,"1,176",33.564087,-112.11962,House for sale,https://www.zillow.com/homedetails/2801-W-Lawrence-Ln-Phoenix-AZ-85051/7750275_zpid/,06-23-2022_21:28:03,7750275,1 day on Zillow
Clayton Model BBK16602A Plan,,,,"$97,600",2,2,920,33.509327,-112.17092,New construction,https://www.zillow.com/community/phoenix-longhaven/2064148432_zpid/,06-23-2022_21:28:03,2064148432,Open: M: 9:00 AM-4:00 P...
1737 E Beverly Rd,Phoenix,AZ,85042,"$450,000",3,2,"1,567",33.37388,-112.044846,House for sale,https://www.zillow.com/homedetails/1737-E-Beverly-Rd-Phoenix-AZ-85042/60985095_zpid/,06-23-2022_21:28:03,60985095,"Price cut: $19,000 (Jun 23)"
5138 E Windsor Ave,Phoenix,AZ,85008,"$425,000",3,2,"1,132",33.478607,-111.969955,Townhouse for sale,https://www.zillow.com/homedetails/5138-E-Windsor-Ave-Phoenix-AZ-85008/7561692_zpid/,06-23-2022_21:28:03,7561692,1 day on Zillow
1829 W Wescott Dr,Phoenix,AZ,85027,"$350,000",3,2,"1,144",33.658127,-112.09857,House for sale,https://www.zillow.com/homedetails/1829-W-Wescott-Dr-Phoenix-AZ-85027/2062666176_zpid/,06-23-2022_21:28:03,2062666176,1 day on Zillow
16646 N 19th St,Phoenix,AZ,85022,"$430,000",3,2,"1,370",33.63844,-112.04236,House for sale,https://www.zillow.com/homedetails/16646-N-19th-St-Phoenix-AZ-85022/54144786_zpid/,06-23-2022_21:28:03,54144786,1 day on Zillow
3150 E Beardsley Rd UNIT 1008,Phoenix,AZ,85050,"$394,000",3,3,"1,322",33.670586,-112.01495,Townhouse for sale,https://www.zillow.com/homedetails/3150-E-Beardsley-Rd-UNIT-1008-Phoenix-AZ-85050/58225376_zpid/,06-23-2022_21:28:03,58225376,1 day on Zillow
9020 W Highland Ave UNIT 128,Phoenix,AZ,85037,"$235,000",2,2,976,33.505634,-112.253716,Townhouse for sale,https://www.zillow.com/homedetails/9020-W-Highland-Ave-UNIT-128-Phoenix-AZ-85037/7480695_zpid/,06-23-2022_21:28:03,7480695,1 day on Zillow
2110 E Behrend Dr,Phoenix,AZ,85024,"$510,000",4,3,"2,071",33.66611,-112.03663,House for sale,https://www.zillow.com/homedetails/2110-E-Behrend-Dr-Phoenix-AZ-85024/7997120_zpid/,06-23-2022_21:28:03,7997120,Open: Sat. 1-3pm
12212 N Paradise Village Pkwy S APT 136,Phoenix,AZ,85032,"$500,000",2,2,"1,256",33.59613,-111.98828,Apartment for sale,https://www.zillow.com/homedetails/12212-N-Paradise-Village-Pkwy-S-APT-136-Phoenix-AZ-85032/7824691_zpid/,06-23-2022_21:28:03,7824691,2 days on Zillow
2506 E Pleasant Ln,Phoenix,AZ,85042,"$985,000",5,4,"3,184",33.391273,-112.02781,House for sale,https://www.zillow.com/homedetails/2506-E-Pleasant-Ln-Phoenix-AZ-85042/284850486_zpid/,06-23-2022_21:28:03,284850486,Open: Sat. 11am-4pm
4309 E Buena Terra Way,Phoenix,AZ,85018,"$2,850,000",3,4,"3,795",33.51747,-111.98783,House for sale,https://www.zillow.com/homedetails/4309-E-Buena-Terra-Way-Phoenix-AZ-85018/7837559_zpid/,06-23-2022_21:28:03,7837559,2 days on Zillow
4033 W Sherman St,Phoenix,AZ,85009,"$290,000",2,1,847,33.44072,-112.14687,House for sale,https://www.zillow.com/homedetails/4033-W-Sherman-St-Phoenix-AZ-85009/7506087_zpid/,06-23-2022_21:28:03,7506087,2 days on Zillow
1813 W Dusty Wren Dr,Phoenix,AZ,85085,"$1,150,000",5,3,"3,420",33.779358,-112.09812,House for sale,https://www.zillow.com/homedetails/1813-W-Dusty-Wren-Dr-Phoenix-AZ-85085/81986255_zpid/,06-23-2022_21:28:03,81986255,2 days on Zillow
4762 E Saint John Rd,Phoenix,AZ,85032,"$576,000",3,2,"1,323",33.64769,-111.97802,House for sale,https://www.zillow.com/homedetails/4762-E-Saint-John-Rd-Phoenix-AZ-85032/8019100_zpid/,06-23-2022_21:28:03,8019100,Open: Thu. 9am-7pm
5438 W Fulton St,Phoenix,AZ,85043,"$370,000",3,3,"1,411",33.41459,-112.176346,House for sale,https://www.zillow.com/homedetails/5438-W-Fulton-St-Phoenix-AZ-85043/95177372_zpid/,06-23-2022_21:28:03,95177372,2 days on Zillow
Plan 1513 Plan,,,,"$399,990",3,2,"1,513",33.393547,-112.11083,New construction,https://www.zillow.com/community/liberty-reserves/2063262484_zpid/,06-23-2022_21:28:03,2063262484,Open: Mon: 2 PM-6 PM Tu...
4322 E Beryl Ln,Phoenix,AZ,85028,"$1,750,000",4,4,"3,779",33.58019,-111.989105,House for sale,https://www.zillow.com/homedetails/4322-E-Beryl-Ln-Phoenix-AZ-85028/7828531_zpid/,06-23-2022_21:28:03,7828531,2 days on Zillow
16410 S 12th St APT 220,Phoenix,AZ,85048,"$440,000",2,2,"1,329",33.29788,-112.05751,Condo for sale,https://www.zillow.com/homedetails/16410-S-12th-St-APT-220-Phoenix-AZ-85048/62733048_zpid/,06-23-2022_21:28:03,62733048,2 days on Zillow
15621 S 37th Way,Phoenix,AZ,85048,"$499,000",3,3,"1,728",33.304024,-112.00205,House for sale,https://www.zillow.com/homedetails/15621-S-37th-Way-Phoenix-AZ-85048/8163212_zpid/,06-23-2022_21:28:03,8163212,Open: Sat. 1:30-3pm
2048 W Bloomfield Rd,Phoenix,AZ,85029,"$389,900",3,2,"1,191",33.598682,-112.103455,House for sale,https://www.zillow.com/homedetails/2048-W-Bloomfield-Rd-Phoenix-AZ-85029/7739148_zpid/,06-23-2022_21:28:03,7739148,2 days on Zillow
10028 N 55th Pl,Paradise Valley,AZ,85253,"$1,850,000",4,4,"4,080",33.57886,-111.96141,House for sale,https://www.zillow.com/homedetails/10028-N-55th-Pl-Paradise-Valley-AZ-85253/7828088_zpid/,06-23-2022_21:28:03,7828088,2 days on Zillow
1820 E Minnezona Ave,Phoenix,AZ,85016,"$650,000",3,2,"1,353",33.502964,-112.04227,House for sale,https://www.zillow.com/homedetails/1820-E-Minnezona-Ave-Phoenix-AZ-85016/7804065_zpid/,06-23-2022_21:28:03,7804065,Open: Sat. 11am-2pm
4302 E Chuckwalla Cyn,Phoenix,AZ,85044,"$525,000",3,2,"1,478",33.3137,-111.99167,House for sale,https://www.zillow.com/homedetails/4302-E-Chuckwalla-Cyn-Phoenix-AZ-85044/8164788_zpid/,06-23-2022_21:28:03,8164788,2 days on Zillow
915 E Ruth Ave,Phoenix,AZ,85020,"$440,000",3,2,"1,290",33.563198,-112.061226,House for sale,https://www.zillow.com/homedetails/915-E-Ruth-Ave-Phoenix-AZ-85020/7789621_zpid/,06-23-2022_21:28:03,7789621,Open: Sat. 9:30-11am
Central Plan,,,,"$859,999",5,4,"2,245",33.530624,-112.04466,New construction,https://www.zillow.com/community/madison-square/2065626978_zpid/,06-23-2022_21:28:03,2065626978,Open: Sat-Sun 10am-6pm;...
8230 W Amelia Ave,Phoenix,AZ,85033,"$265,000",3,1,"1,239",33.4927,-112.23716,House for sale,https://www.zillow.com/homedetails/8230-W-Amelia-Ave-Phoenix-AZ-85033/7478908_zpid/,06-23-2022_21:28:03,7478908,3 days on Zillow
473X W Elliot Rd #2,Laveen,AZ,85339,"$225,000",,,,33.351948,-112.159386,Lot / Land for sale,https://www.zillow.com/homedetails/473X-W-Elliot-Rd-2-Laveen-AZ-85339/2062697398_zpid/,06-23-2022_21:28:03,2062697398,3 days on Zillow
7929 S 24th Way,Phoenix,AZ,85042,"$550,000",3,2,"1,902",33.3744,-112.02958,House for sale,https://www.zillow.com/homedetails/7929-S-24th-Way-Phoenix-AZ-85042/240316842_zpid/,06-23-2022_21:28:03,240316842,3 days on Zillow
555 N 27th Dr,Phoenix,AZ,85009,"$769,900",9,3,"3,710",33.45449,-112.11878,Multi-family home for sale,https://www.zillow.com/homedetails/555-N-27th-Dr-Phoenix-AZ-85009/7514155_zpid/,06-23-2022_21:28:03,7514155,3 days on Zillow
13269 W Buckskin Trl,Peoria,AZ,85383,"$466,794",3,2,"1,562",33.713287,-112.17993,New construction,https://www.zillow.com/homedetails/13269-W-Buckskin-Trl-Peoria-AZ-85383/2062697755_zpid/,06-23-2022_21:28:03,2062697755,3 days on Zillow
4624 N 79th Ave,Phoenix,AZ,85033,"$395,000",4,3,"2,096",33.5047,-112.22895,House for sale,https://www.zillow.com/homedetails/4624-N-79th-Ave-Phoenix-AZ-85033/82776211_zpid/,06-23-2022_21:28:03,82776211,Open: Sat. 11:30am-12:30pm
3721 E Catalina Dr,Phoenix,AZ,85018,"$579,900",2,3,"1,977",33.481968,-112.00149,Townhouse for sale,https://www.zillow.com/homedetails/3721-E-Catalina-Dr-Phoenix-AZ-85018/300108701_zpid/,06-23-2022_21:28:03,300108701,Open: Fri. 1-3pm
10932 W Taft St,Phoenix,AZ,85037,"$420,000",3,2,"1,308",33.50492,-112.29547,House for sale,https://www.zillow.com/homedetails/10932-W-Taft-St-Phoenix-AZ-85037/81994156_zpid/,06-23-2022_21:28:03,81994156,Play video iconVideo Walkthrough
Evolution Plan 5582 Plan,,,,"$841,990",4,3,"3,024",33.7829,-112.1043,New construction,https://www.zillow.com/community/copperleaf-destiny/2064187871_zpid/,06-23-2022_21:28:03,2064187871,Open: Mon-Sun: By Appoi...
6613 W Superior Ave,Phoenix,AZ,85043,"$446,000",3,2,"1,435",33.417103,-112.20243,House for sale,https://www.zillow.com/homedetails/6613-W-Superior-Ave-Phoenix-AZ-85043/55257630_zpid/,06-23-2022_21:28:03,55257630,Open: Thu. 9am-7pm
4750 N Central Ave #S16,Phoenix,AZ,85012,"$170,000",,1,442,33.5073,-112.0746,Apartment for sale,https://www.zillow.com/homedetails/4750-N-Central-Ave-S16-Phoenix-AZ-85012/2062699184_zpid/,06-23-2022_21:28:03,2062699184,3 days on Zillow
55XX E Seven Palms Dr #0,Cave Creek,AZ,85331,"$339,000",,,,33.79198,-111.96085,Lot / Land for sale,https://www.zillow.com/homedetails/55XX-E-Seven-Palms-Dr-0-Cave-Creek-AZ-85331/2062696760_zpid/,06-23-2022_21:28:03,2062696760,3 days on Zillow
914 N 40th Ave,Phoenix,AZ,85009,"$405,000",4,2,"1,674",33.458477,-112.14556,House for sale,https://www.zillow.com/homedetails/914-N-40th-Ave-Phoenix-AZ-85009/88789335_zpid/,06-23-2022_21:28:03,88789335,3 days on Zillow
3146 N 64th Dr,Phoenix,AZ,85033,"$392,000",3,2,"1,225",33.484993,-112.19906,House for sale,https://www.zillow.com/homedetails/3146-N-64th-Dr-Phoenix-AZ-85033/7498614_zpid/,06-23-2022_21:28:03,7498614,3 days on Zillow
1005 E Romley Ave,Phoenix,AZ,85040,"$289,999",2,1,882,33.4016,-112.05872,House for sale,https://www.zillow.com/homedetails/1005-E-Romley-Ave-Phoenix-AZ-85040/7525110_zpid/,06-23-2022_21:28:03,7525110,"Price cut: $9,901 (Jun 22)"
8819 W Mariposa St,Phoenix,AZ,85037,"$385,000",3,2,"1,343",33.507378,-112.249825,House for sale,https://www.zillow.com/homedetails/8819-W-Mariposa-St-Phoenix-AZ-85037/7483283_zpid/,06-23-2022_21:28:03,7483283,3 days on Zillow
2150 W Alameda Rd UNIT 1268,Phoenix,AZ,85085,"$520,000",4,4,"1,861",33.70576,-112.106514,Condo for sale,https://www.zillow.com/homedetails/2150-W-Alameda-Rd-UNIT-1268-Phoenix-AZ-85085/95085570_zpid/,06-23-2022_21:28:03,95085570,3 days on Zillow
9565 W Monte Vista Rd,Phoenix,AZ,85037,"$458,900",4,3,"2,461",33.469627,-112.26716,House for sale,https://www.zillow.com/homedetails/9565-W-Monte-Vista-Rd-Phoenix-AZ-85037/60975000_zpid/,06-23-2022_21:28:03,60975000,Price cut: $100 (Jun 23)
Cottonwood Plan 3524 Plan,,,,"$502,990",4,3,"2,546",33.3932,-112.1123,New construction,https://www.zillow.com/community/liberty-arbors/2064187868_zpid/,06-23-2022_21:28:03,2064187868,Open: Mon-Sun: By Appoi...
2210 E Flandreau Rd,Phoenix,AZ,85024,"$775,000",4,4,"3,035",33.672924,-112.03489,House for sale,https://www.zillow.com/homedetails/2210-E-Flandreau-Rd-Phoenix-AZ-85024/157727158_zpid/,06-23-2022_21:28:03,157727158,Open: Sat. 10am-12pm
Moonstone Plan,,,,"$485,990",4,3,"2,630",33.38182,-112.05372,New construction,https://www.zillow.com/community/seasons-at-meridian-hills/2066843434_zpid/,06-23-2022_21:28:03,2066843434,Open: M: 9:00 AM-5:00 P...
2322 N 12th St,Phoenix,AZ,85006,"$930,000",3,2,"2,100",33.47382,-112.05668,New construction,https://www.zillow.com/homedetails/2322-N-12th-St-Phoenix-AZ-85006/7533645_zpid/,06-23-2022_21:28:03,7533645,4 days on Zillow
5537 W Coles Rd,Laveen,AZ,85339,"$675,000",5,4,"4,070",33.369392,-112.17933,House for sale,https://www.zillow.com/homedetails/5537-W-Coles-Rd-Laveen-AZ-85339/81956433_zpid/,06-23-2022_21:28:03,81956433,Open: Thu. 9am-7pm
Available Soon Plan,,,,$0,-,-,--,33.45567,-112.20636,New construction,https://www.zillow.com/community/san-estrella/2066864648_zpid/,06-23-2022_21:28:03,2066864648,Open: M: 9:00 AM-5:00 P...
4833 E Voltaire Ave,Scottsdale,AZ,85254,"$849,500",4,3,"2,455",33.609474,-111.97659,House for sale,https://www.zillow.com/homedetails/4833-E-Voltaire-Ave-Scottsdale-AZ-85254/7821959_zpid/,06-23-2022_21:28:03,7821959,4 days on Zillow
9005 W Avalon Dr,Phoenix,AZ,85037,"$435,000",5,2,"1,514",33.482742,-112.25286,House for sale,https://www.zillow.com/homedetails/9005-W-Avalon-Dr-Phoenix-AZ-85037/55257113_zpid/,06-23-2022_21:28:03,55257113,4 days on Zillow
1606 W Taylor St,Phoenix,AZ,85007,"$880,000",6,2,"2,500",33.454327,-112.09382,Multi-family home for sale,https://www.zillow.com/homedetails/1606-W-Taylor-St-Phoenix-AZ-85007/7521615_zpid/,06-23-2022_21:28:03,7521615,4 days on Zillow
Barbaro Plan 3570 Plan,,,,"$435,990",4,2,"1,797",33.3931,-112.112,New construction,https://www.zillow.com/community/liberty-discovery/2066446065_zpid/,06-23-2022_21:28:03,2066446065,Open: Mon-Sun: By Appoi...
7502 - The Plus Plan,,,,"$945,900",4,4,"3,424",33.616768,-112.04438,New construction,https://www.zillow.com/community/paradigm/2067879241_zpid/,06-23-2022_21:28:03,2067879241,Open: Please call or em...
Doubletree Plan,,,,"$716,990",3,3,"1,832",33.64302,-111.9744,New construction,https://www.zillow.com/community/arabella/2066815032_zpid/,06-23-2022_21:28:03,2066815032,Open: M: 10:00 AM-6:00 ...
Phoenician Plan,,,,"$966,990",4,4,"3,221",33.68675,-111.9527,New construction,https://www.zillow.com/community/talinn-at-desert-ridge/2062747022_zpid/,06-23-2022_21:28:03,2062747022,Open: M: 10:00 AM-6:00 ...
Prato Plan,,,,"$937,990",4,3,"2,821",33.68401,-111.951775,New construction,https://www.zillow.com/community/talinn-at-desert-ridge/2066474529_zpid/,06-23-2022_21:28:03,2066474529,Open: Open 10 AM-6 PMEx...
Freedom Plan 3561 Plan,,,,"$512,990",4,4,"2,396",33.4946,-112.2605,New construction,https://www.zillow.com/community/western-enclave-arbor/2068009895_zpid/,06-23-2022_21:28:03,2068009895,Open: Mon-Sun: By Appoi...
1629 N 38th Ave,Phoenix,AZ,85009,"$335,000",4,2,"1,224",33.467186,-112.14021,House for sale,https://www.zillow.com/homedetails/1629-N-38th-Ave-Phoenix-AZ-85009/81984620_zpid/,06-23-2022_21:28:03,81984620,4 days on Zillow
6525 W El Cortez Pl,Phoenix,AZ,85083,"$580,000",3,2,"1,720",33.717857,-112.20084,House for sale,https://www.zillow.com/homedetails/6525-W-El-Cortez-Pl-Phoenix-AZ-85083/7925824_zpid/,06-23-2022_21:28:03,7925824,4 days on Zillow
4252 N 111th Ln,Phoenix,AZ,85037,"$375,000",2,2,931,33.4969,-112.29936,House for sale,https://www.zillow.com/homedetails/4252-N-111th-Ln-Phoenix-AZ-85037/7488833_zpid/,06-23-2022_21:28:03,7488833,4 days on Zillow
2237 E Soft Wind Dr,Phoenix,AZ,85024,"$610,000",4,2,"1,626",33.704155,-112.03503,House for sale,https://www.zillow.com/homedetails/2237-E-Soft-Wind-Dr-Phoenix-AZ-85024/7985772_zpid/,06-23-2022_21:28:03,7985772,Open: Sun. 11am-2pm
2850 N 73rd Dr,Phoenix,AZ,85035,"$410,000",3,3,"1,783",33.479893,-112.21675,House for sale,https://www.zillow.com/homedetails/2850-N-73rd-Dr-Phoenix-AZ-85035/95165105_zpid/,06-23-2022_21:28:03,95165105,5 days on Zillow
Onyx Plan,,,,"$496,990",4,2,"2,139",33.36478,-112.20553,New construction,https://www.zillow.com/community/mcclellan-ranch-reserve-series/2068424689_zpid/,06-23-2022_21:28:03,2068424689,Open: M: 10:00 AM-6:00 ...
1944 W Union Park Dr,Phoenix,AZ,85085,"$1,020,000",4,4,"3,128",33.7181,-112.10257,House for sale,https://www.zillow.com/homedetails/1944-W-Union-Park-Dr-Phoenix-AZ-85085/284862310_zpid/,06-23-2022_21:28:03,284862310,5 days on Zillow
14002 N 49th Ave UNIT 1004,Glendale,AZ,85306,"$319,900",3,2,"1,160",33.612907,-112.16474,Townhouse for sale,https://www.zillow.com/homedetails/14002-N-49th-Ave-UNIT-1004-Glendale-AZ-85306/7952557_zpid/,06-23-2022_21:28:03,7952557,5 days on Zillow
3402 N 32nd St UNIT 137,Phoenix,AZ,85018,"$295,000",2,2,792,33.488007,-112.01497,Condo for sale,https://www.zillow.com/homedetails/3402-N-32nd-St-UNIT-137-Phoenix-AZ-85018/68957347_zpid/,06-23-2022_21:28:03,68957347,5 days on Zillow
3443 E Campbell Ave,Phoenix,AZ,85018,"$1,795,000",4,4,"2,823",33.50231,-112.007126,House for sale,https://www.zillow.com/homedetails/3443-E-Campbell-Ave-Phoenix-AZ-85018/7834134_zpid/,06-23-2022_21:28:03,7834134,Open: Sat. 10am-2pm
Durango Plan,,,,"$898,990",3,3,"2,911",33.73569,-112.13911,New construction,https://www.zillow.com/community/deem-hills-peaks-collection/2067509311_zpid/,06-23-2022_21:28:03,2067509311,Open: Mon:10AM-6PM;Tue:...
4353 E Mountain Vista Dr,Phoenix,AZ,85048,"$574,900",3,3,"1,877",33.30099,-111.989204,House for sale,https://www.zillow.com/homedetails/4353-E-Mountain-Vista-Dr-Phoenix-AZ-85048/8259380_zpid/,06-23-2022_21:28:03,8259380,5 days on Zillow
Teagan Plan,,,,"$480,990",5,3,"2,311",33.368122,-112.15263,New construction,https://www.zillow.com/community/element-on-euclid/2068569499_zpid/,06-23-2022_21:28:03,2068569499,Open: M: 10:00 AM-6:00 ...
720 E Alice Ave UNIT 204,Phoenix,AZ,85020,"$235,000",2,2,850,33.56498,-112.06416,Multi-family home for sale,https://www.zillow.com/homedetails/720-E-Alice-Ave-UNIT-204-Phoenix-AZ-85020/7789500_zpid/,06-23-2022_21:28:03,7789500,5 days on Zillow
10709 W Montecito Ave,Phoenix,AZ,85037,"$399,900",3,2,"1,320",33.497654,-112.2906,House for sale,https://www.zillow.com/homedetails/10709-W-Montecito-Ave-Phoenix-AZ-85037/7477842_zpid/,06-23-2022_21:28:03,7477842,5 days on Zillow
1631 E Michelle Dr,Phoenix,AZ,85022,"$120,000",2,2,"1,152",33.65021,-112.04741,Home for sale,https://www.zillow.com/homedetails/1631-E-Michelle-Dr-Phoenix-AZ-85022/2063187047_zpid/,06-23-2022_21:28:03,2063187047,"Price cut: $10,000 (Jun 22)"
Little Rock Plan,,,,"$649,990",3,3,"1,958",33.64302,-111.9744,New construction,https://www.zillow.com/community/arabella/2066815026_zpid/,06-23-2022_21:28:03,2066815026,Open: M: 10:00 AM-6:00 ...
