address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,list_url,date_scraped,listing_id,listing_time
3417 Hudson St,Baltimore,MD,21224,"$320,000",2,2,"1,234",39.28231,-76.56825,Townhouse for sale,https://www.zillow.com/homedetails/3417-Hudson-St-Baltimore-MD-21224/36559220_zpid/,06-23-2022_21:52:58,36559220,Open: Sun. 11am-1pm
821 S Dean St,Baltimore,MD,21224,"$450,000",3,2,"1,618",39.282936,-76.56574,Townhouse for sale,https://www.zillow.com/homedetails/821-S-Dean-St-Baltimore-MD-21224/36559355_zpid/,06-23-2022_21:52:58,36559355,1 day on Zillow
349 Ilchester Ave,Baltimore,MD,21218,"$140,000",3,1,"1,244",39.322613,-76.611275,Townhouse for sale,https://www.zillow.com/homedetails/349-Ilchester-Ave-Baltimore-MD-21218/36475918_zpid/,06-23-2022_21:52:58,36475918,2 days on Zillow
2526 Francis St,Baltimore,MD,21217,"$139,000",3,2,"1,120",39.313168,-76.64282,Townhouse for sale,https://www.zillow.com/homedetails/2526-Francis-St-Baltimore-MD-21217/36481621_zpid/,06-23-2022_21:52:58,36481621,2 days on Zillow
3862 Quarry Ave,Baltimore,MD,21211,"$336,000",3,3,"1,736",39.335102,-76.63774,Townhouse for sale,https://www.zillow.com/homedetails/3862-Quarry-Ave-Baltimore-MD-21211/36486111_zpid/,06-23-2022_21:52:58,36486111,2 days on Zillow
2306 Poplar Grove St,Baltimore,MD,21216,"$100,000",3,2,"1,280",39.313705,-76.66632,Townhouse for sale,https://www.zillow.com/homedetails/2306-Poplar-Grove-St-Baltimore-MD-21216/36490578_zpid/,06-23-2022_21:52:58,36490578,2 days on Zillow
2810 Keyworth Ave,Baltimore,MD,21215,"$210,000",3,2,"1,800",39.332516,-76.66398,Townhouse for sale,https://www.zillow.com/homedetails/2810-Keyworth-Ave-Baltimore-MD-21215/36502023_zpid/,06-23-2022_21:52:58,36502023,Open: Sat. 12-4pm
3200 Westmont Ave,Baltimore,MD,21216,"$175,000",3,2,"1,280",39.301575,-76.67004,Townhouse for sale,https://www.zillow.com/homedetails/3200-Westmont-Ave-Baltimore-MD-21216/36512573_zpid/,06-23-2022_21:52:58,36512573,Open: Sun. 12-3pm
2100 Eagle St,Baltimore,MD,21223,"$5.0,000",3,1,--,39.280594,-76.64925,Auction,https://www.zillow.com/homedetails/2100-Eagle-St-Baltimore-MD-21223/36527056_zpid/,06-23-2022_21:52:58,36527056,2 days on Zillow
1106 W Cross St,Baltimore,MD,21230,"$150,000",3,2,976,39.28158,-76.63046,Townhouse for sale,https://www.zillow.com/homedetails/1106-W-Cross-St-Baltimore-MD-21230/36534235_zpid/,06-23-2022_21:52:58,36534235,2 days on Zillow
715 Portland St,Baltimore,MD,21230,"$224,900",2,1,"1,172",39.285,-76.62622,Townhouse for sale,https://www.zillow.com/homedetails/715-Portland-St-Baltimore-MD-21230/36535670_zpid/,06-23-2022_21:52:58,36535670,2 days on Zillow
3200 Loch Raven Blvd,Baltimore,MD,21218,"$135,000",3,3,"1,158",39.325016,-76.60055,Townhouse for sale,https://www.zillow.com/homedetails/3200-Loch-Raven-Blvd-Baltimore-MD-21218/36458167_zpid/,06-23-2022_21:52:58,36458167,3 days on Zillow
908 N Central Ave,Baltimore,MD,21202,"$168,900",3,1,"1,924",39.30078,-76.60045,Townhouse for sale,https://www.zillow.com/homedetails/908-N-Central-Ave-Baltimore-MD-21202/36468846_zpid/,06-23-2022_21:52:58,36468846,3 days on Zillow
1101 Saint Paul St UNIT 1910,Baltimore,MD,21202,"$249,900",2,2,"1,196",39.302654,-76.61418,Condo for sale,https://www.zillow.com/homedetails/1101-Saint-Paul-St-UNIT-1910-Baltimore-MD-21202/36470305_zpid/,06-23-2022_21:52:58,36470305,3 days on Zillow
2808 Huntingdon Ave,Baltimore,MD,21211,"$215,000",3,2,"1,348",39.320744,-76.62314,Townhouse for sale,https://www.zillow.com/homedetails/2808-Huntingdon-Ave-Baltimore-MD-21211/36471997_zpid/,06-23-2022_21:52:58,36471997,3 days on Zillow
434 Whitridge Ave,Baltimore,MD,21218,"$189,000",2,3,"1,384",39.32171,-76.61013,Townhouse for sale,https://www.zillow.com/homedetails/434-Whitridge-Ave-Baltimore-MD-21218/36475720_zpid/,06-23-2022_21:52:58,36475720,Play video iconVideo Walkthrough
1632 Gwynns Falls Pkwy,Baltimore,MD,21217,"$315,000",7,4,"2,788",39.317867,-76.64958,Townhouse for sale,https://www.zillow.com/homedetails/1632-Gwynns-Falls-Pkwy-Baltimore-MD-21217/36481312_zpid/,06-23-2022_21:52:58,36481312,3 days on Zillow
2117 McCulloh St,Baltimore,MD,21217,"$169,000",3,2,"1,350",39.30937,-76.6358,Townhouse for sale,https://www.zillow.com/homedetails/2117-McCulloh-St-Baltimore-MD-21217/36486764_zpid/,06-23-2022_21:52:58,36486764,3 days on Zillow
3808 Barrington Rd,Baltimore,MD,21215,"$209,000",4,2,"1,560",39.331284,-76.67987,House for sale,https://www.zillow.com/homedetails/3808-Barrington-Rd-Baltimore-MD-21215/36497123_zpid/,06-23-2022_21:52:58,36497123,3 days on Zillow
3136 Sequoia Ave,Baltimore,MD,21215,"$189,900",3,3,"1,190",39.328407,-76.66663,Townhouse for sale,https://www.zillow.com/homedetails/3136-Sequoia-Ave-Baltimore-MD-21215/36497885_zpid/,06-23-2022_21:52:58,36497885,3 days on Zillow
2621 Georgetown Rd,Baltimore,MD,21230,"$155,000",3,2,"1,324",39.268005,-76.65792,House for sale,https://www.zillow.com/homedetails/2621-Georgetown-Rd-Baltimore-MD-21230/36546212_zpid/,06-23-2022_21:52:58,36546212,4 days on Zillow
3217 Round Rd,Baltimore,MD,21225,"$175,000",6,4,"2,258",39.245827,-76.62681,Auction,https://www.zillow.com/homedetails/3217-Round-Rd-Baltimore-MD-21225/36550364_zpid/,06-23-2022_21:52:58,36550364,Open: Sun. 12-2pm
4907 Walther Ave,Baltimore,MD,21214,"$349,000",3,2,"2,208",39.343197,-76.560776,House for sale,https://www.zillow.com/homedetails/4907-Walther-Ave-Baltimore-MD-21214/36579789_zpid/,06-23-2022_21:52:58,36579789,Price cut: $900 (Jun 20)
5417 Springlake Way,Baltimore,MD,21212,"$799,000",4,4,"3,025",39.362373,-76.616905,House for sale,https://www.zillow.com/homedetails/5417-Springlake-Way-Baltimore-MD-21212/36588331_zpid/,06-23-2022_21:52:58,36588331,Open: Sat. 12-2pm
504 Beaumont Ave,Baltimore,MD,21212,"$175,000",6,-,"1,932",39.351944,-76.60895,Auction,https://www.zillow.com/homedetails/504-Beaumont-Ave-Baltimore-MD-21212/36613891_zpid/,06-23-2022_21:52:58,36613891,4 days on Zillow
116 Homeland Ave,Baltimore,MD,21212,"$499,000",3,3,"2,277",39.35375,-76.62121,House for sale,https://www.zillow.com/homedetails/116-Homeland-Ave-Baltimore-MD-21212/36622158_zpid/,06-23-2022_21:52:58,36622158,3D Homes Icon3D Tour
2368 Nutmeg Ter,Baltimore,MD,21209,"$169,900",3,2,"1,188",39.349155,-76.65768,Townhouse for sale,https://www.zillow.com/homedetails/2368-Nutmeg-Ter-Baltimore-MD-21209/36622784_zpid/,06-23-2022_21:52:58,36622784,4 days on Zillow
2515 Boston St #P3,Baltimore,MD,21224,"$1,099,000",3,4,"3,757",39.279984,-76.58058,Condo for sale,https://www.zillow.com/homedetails/2515-Boston-St-P3-Baltimore-MD-21224/36430024_zpid/,06-23-2022_21:52:58,36430024,5 days on Zillow
3924 Reisterstown Rd,Baltimore,MD,21215,"$165,000",3,2,"1,300",39.333138,-76.66394,Townhouse for sale,https://www.zillow.com/homedetails/3924-Reisterstown-Rd-Baltimore-MD-21215/36502007_zpid/,06-23-2022_21:52:58,36502007,5 days on Zillow
1700 N Bond St,Baltimore,MD,21213,"$225,000",3,2,--,39.309612,-76.59716,Townhouse for sale,https://www.zillow.com/homedetails/1700-N-Bond-St-Baltimore-MD-21213/36449348_zpid/,06-23-2022_21:52:58,36449348,7 days on Zillow
1718 E Oliver St,Baltimore,MD,21213,"$250,000",4,3,--,39.307713,-76.59363,Townhouse for sale,https://www.zillow.com/homedetails/1718-E-Oliver-St-Baltimore-MD-21213/36449762_zpid/,06-23-2022_21:52:58,36449762,"Price cut: $10,000 (Jun 23)"
1116 N Luzerne Ave,Baltimore,MD,21213,"$199,000",2,2,--,39.304386,-76.581474,Townhouse for sale,https://www.zillow.com/homedetails/1116-N-Luzerne-Ave-Baltimore-MD-21213/36455001_zpid/,06-23-2022_21:52:58,36455001,7 days on Zillow
3954 Wilsby Ave,Baltimore,MD,21218,"$150,000",3,1,"1,200",39.337814,-76.604744,Townhouse for sale,https://www.zillow.com/homedetails/3954-Wilsby-Ave-Baltimore-MD-21218/36457754_zpid/,06-23-2022_21:52:58,36457754,7 days on Zillow
1920 Mount Royal Ter,Baltimore,MD,21217,"$450,000",4,3,"3,284",39.31137,-76.626495,Townhouse for sale,https://www.zillow.com/homedetails/1920-Mount-Royal-Ter-Baltimore-MD-21217/36483256_zpid/,06-23-2022_21:52:58,36483256,7 days on Zillow
2030 Ruxton Ave,Baltimore,MD,21216,"$168,000",3,2,--,39.311546,-76.655205,Townhouse for sale,https://www.zillow.com/homedetails/2030-Ruxton-Ave-Baltimore-MD-21216/36495262_zpid/,06-23-2022_21:52:58,36495262,7 days on Zillow
3801 Sequoia Ave,Baltimore,MD,21215,"$499,000",6,4,"1,886",39.33151,-76.67899,House for sale,https://www.zillow.com/homedetails/3801-Sequoia-Ave-Baltimore-MD-21215/36497101_zpid/,06-23-2022_21:52:58,36497101,7 days on Zillow
2307 Tioga Pkwy,Baltimore,MD,21215,"$195,000",4,2,--,39.319466,-76.654396,Townhouse for sale,https://www.zillow.com/homedetails/2307-Tioga-Pkwy-Baltimore-MD-21215/36501564_zpid/,06-23-2022_21:52:58,36501564,7 days on Zillow
3423 Reisterstown Rd,Baltimore,MD,21215,"$225,000",3,2,--,39.327347,-76.65861,Townhouse for sale,https://www.zillow.com/homedetails/3423-Reisterstown-Rd-Baltimore-MD-21215/36502376_zpid/,06-23-2022_21:52:58,36502376,7 days on Zillow
2402 Shelleydale Dr,Baltimore,MD,21209,"$679,900",4,3,"2,625",39.370415,-76.67829,House for sale,https://www.zillow.com/homedetails/2402-Shelleydale-Dr-Baltimore-MD-21209/2062762928_zpid/,06-23-2022_21:52:58,2062762928,8 days on Zillow
1628 N Broadway,Baltimore,MD,21213,"$285,000",3,4,"1,360",,,Townhouse for sale,https://www.zillow.com/homedetails/1628-N-Broadway-Baltimore-MD-21213/2065907475_zpid/,06-23-2022_21:52:58,2065907475,8 days on Zillow
461 S Bouldin St,Baltimore,MD,21224,"$725,000",3,4,"3,231",39.28618,-76.570526,Townhouse for sale,https://www.zillow.com/homedetails/461-S-Bouldin-St-Baltimore-MD-21224/241969825_zpid/,06-23-2022_21:52:58,241969825,Open: Sun. 1-3pm
7004 Conley St,Baltimore,MD,21224,"$179,900",2,3,"1,211",39.290386,-76.529564,Townhouse for sale,https://www.zillow.com/homedetails/7004-Conley-St-Baltimore-MD-21224/36236520_zpid/,06-23-2022_21:52:58,36236520,"Price cut: $5,100 (Jun 22)"
2515 Boston St UNIT 604,Baltimore,MD,21224,"$314,500",1,1,"1,041",39.279984,-76.58058,Condo for sale,https://www.zillow.com/homedetails/2515-Boston-St-UNIT-604-Baltimore-MD-21224/36429970_zpid/,06-23-2022_21:52:58,36429970,Open: Sat. 12-2pm
516 S Rose St,Baltimore,MD,21224,"$259,900",2,2,936,39.285522,-76.580864,Townhouse for sale,https://www.zillow.com/homedetails/516-S-Rose-St-Baltimore-MD-21224/36430107_zpid/,06-23-2022_21:52:58,36430107,8 days on Zillow
250 President St UNIT 710,Baltimore,MD,21202,"$489,000",2,2,"1,488",39.285984,-76.604,Condo for sale,https://www.zillow.com/homedetails/250-President-St-UNIT-710-Baltimore-MD-21202/36436910_zpid/,06-23-2022_21:52:58,36436910,8 days on Zillow
2131 Jefferson St,Baltimore,MD,21205,"$170,000",2,2,"1,072",39.296364,-76.58683,Townhouse for sale,https://www.zillow.com/homedetails/2131-Jefferson-St-Baltimore-MD-21205/36439119_zpid/,06-23-2022_21:52:58,36439119,8 days on Zillow
2128 Orleans St,Baltimore,MD,21231,"$235,000",3,2,"1,280",39.295635,-76.586754,Townhouse for sale,https://www.zillow.com/homedetails/2128-Orleans-St-Baltimore-MD-21231/36439139_zpid/,06-23-2022_21:52:58,36439139,8 days on Zillow
3712 Mayberry Ave UNIT D,Baltimore,MD,21206,"$98,000",2,2,939,39.35582,-76.54087,Condo for sale,https://www.zillow.com/homedetails/3712-Mayberry-Ave-UNIT-D-Baltimore-MD-21206/36580393_zpid/,06-23-2022_21:52:58,36580393,8 days on Zillow
5829 Benton Heights Ave,Baltimore,MD,21206,"$160,000",2,3,"1,152",39.345394,-76.54384,Townhouse for sale,https://www.zillow.com/homedetails/5829-Benton-Heights-Ave-Baltimore-MD-21206/36582177_zpid/,06-23-2022_21:52:58,36582177,3D Homes Icon3D Tour
6903 Moyer Ave,Baltimore,MD,21234,"$309,900",4,2,"1,635",39.363297,-76.5417,House for sale,https://www.zillow.com/homedetails/6903-Moyer-Ave-Baltimore-MD-21234/36584132_zpid/,06-23-2022_21:52:58,36584132,8 days on Zillow
1208 Cochran Ave,Baltimore,MD,21239,"$219,900",3,2,"1,152",39.35667,-76.59515,Townhouse for sale,https://www.zillow.com/homedetails/1208-Cochran-Ave-Baltimore-MD-21239/36587908_zpid/,06-23-2022_21:52:58,36587908,8 days on Zillow
339 Rosebank Ave,Baltimore,MD,21212,"$649,000",4,4,"2,045",39.361603,-76.615135,House for sale,https://www.zillow.com/homedetails/339-Rosebank-Ave-Baltimore-MD-21212/36588296_zpid/,06-23-2022_21:52:58,36588296,Open: Sat. 12-2pm
5606 Pimlico Rd,Baltimore,MD,21209,"$675,000",5,4,"2,720",39.35845,-76.67157,House for sale,https://www.zillow.com/homedetails/5606-Pimlico-Rd-Baltimore-MD-21209/36603119_zpid/,06-23-2022_21:52:58,36603119,8 days on Zillow
1649 Wadsworth Way,Baltimore,MD,21239,"$210,000",3,2,"1,520",39.361465,-76.580986,Townhouse for sale,https://www.zillow.com/homedetails/1649-Wadsworth-Way-Baltimore-MD-21239/36619890_zpid/,06-23-2022_21:52:58,36619890,Open: Sat. 11am-1pm
1400 Lancaster St UNIT 803,Baltimore,MD,21231,"$525,000",2,3,"1,805",39.282467,-76.59699,Condo for sale,https://www.zillow.com/homedetails/1400-Lancaster-St-UNIT-803-Baltimore-MD-21231/67870534_zpid/,06-23-2022_21:52:58,67870534,8 days on Zillow
1211 Light St UNIT 405,Baltimore,MD,21230,"$275,000",2,2,"1,058",39.275593,-76.61188,Condo for sale,https://www.zillow.com/homedetails/1211-Light-St-UNIT-405-Baltimore-MD-21230/67870908_zpid/,06-23-2022_21:52:58,67870908,8 days on Zillow
7006 Park Dr,Baltimore,MD,21234,"$225,000",2,2,"1,044",39.370064,-76.55534,House for sale,https://www.zillow.com/homedetails/7006-Park-Dr-Baltimore-MD-21234/36610257_zpid/,06-23-2022_21:52:58,36610257,9 days on Zillow
5523 Lynview Ave,Baltimore,MD,21215,"$35,000",3,1,"1,080",39.34692,-76.692924,Auction,https://www.zillow.com/homedetails/5523-Lynview-Ave-Baltimore-MD-21215/36623622_zpid/,06-23-2022_21:52:58,36623622,9 days on Zillow
4818 Coleherne Rd,Baltimore,MD,21229,"$262,500",3,3,"2,196",39.29344,-76.7024,House for sale,https://www.zillow.com/homedetails/4818-Coleherne-Rd-Baltimore-MD-21229/36629244_zpid/,06-23-2022_21:52:58,36629244,9 days on Zillow
539 Canton Ct,Baltimore,MD,21224,"$599,990",3,4,"2,406",39.285686,-76.56828,Townhouse for sale,https://www.zillow.com/homedetails/539-Canton-Ct-Baltimore-MD-21224/72226714_zpid/,06-23-2022_21:52:58,72226714,9 days on Zillow
675 President St UNIT 1606,Baltimore,MD,21202,"$410,000",2,2,"1,426",39.283752,-76.601,Condo for sale,https://www.zillow.com/homedetails/675-President-St-UNIT-1606-Baltimore-MD-21202/90009776_zpid/,06-23-2022_21:52:58,90009776,9 days on Zillow
4206 Kenwood Ave,Baltimore,MD,21206,"$325,000",3,2,"1,534",39.353973,-76.530556,House for sale,https://www.zillow.com/homedetails/4206-Kenwood-Ave-Baltimore-MD-21206/111109238_zpid/,06-23-2022_21:52:58,111109238,10 days on Zillow
1236 W Pratt St,Baltimore,MD,21223,"$300,000",,-,"4,332",39.28582,-76.637566,Auction,https://www.zillow.com/homedetails/1236-W-Pratt-St-Baltimore-MD-21223/2062776772_zpid/,06-23-2022_21:52:58,2062776772,10 days on Zillow
832 N Luzerne Ave,Baltimore,MD,21205,"$265,000",3,3,"2,058",39.300896,-76.58126,Townhouse for sale,https://www.zillow.com/homedetails/832-N-Luzerne-Ave-Baltimore-MD-21205/36442214_zpid/,06-23-2022_21:52:58,36442214,10 days on Zillow
1804 E Lafayette Ave,Baltimore,MD,21213,"$135,000",3,1,--,39.310925,-76.592735,Townhouse for sale,https://www.zillow.com/homedetails/1804-E-Lafayette-Ave-Baltimore-MD-21213/36448481_zpid/,06-23-2022_21:52:58,36448481,10 days on Zillow
103 Cross Keys Rd #R103D2,Baltimore,MD,21210,"$175,000",2,2,"1,157",39.35954,-76.64663,Condo for sale,https://www.zillow.com/homedetails/103-Cross-Keys-Rd-R103D2-Baltimore-MD-21210/36591794_zpid/,06-23-2022_21:52:58,36591794,11 days on Zillow
3811 Hayward Ave,Baltimore,MD,21215,"$119,000",3,2,--,39.346684,-76.68335,Foreclosure,https://www.zillow.com/homedetails/3811-Hayward-Ave-Baltimore-MD-21215/36599276_zpid/,06-23-2022_21:52:58,36599276,11 days on Zillow
3328 Spaulding Ave,Baltimore,MD,21215,"$119,000",4,1,"1,100",39.346825,-76.67759,Townhouse for sale,https://www.zillow.com/homedetails/3328-Spaulding-Ave-Baltimore-MD-21215/36599693_zpid/,06-23-2022_21:52:58,36599693,11 days on Zillow
2900 Fendall Rd,Baltimore,MD,21207,"$329,900",4,2,"1,532",39.32601,-76.70585,House for sale,https://www.zillow.com/homedetails/2900-Fendall-Rd-Baltimore-MD-21207/36627283_zpid/,06-23-2022_21:52:58,36627283,11 days on Zillow
100 Harborview Dr UNIT 2110,Baltimore,MD,21230,"$389,900",2,2,"1,664",39.279404,-76.604355,Condo for sale,https://www.zillow.com/homedetails/100-Harborview-Dr-UNIT-2110-Baltimore-MD-21230/67870564_zpid/,06-23-2022_21:52:58,67870564,11 days on Zillow
704 N Collington Ave,Baltimore,MD,21205,"$299,000",3,3,"1,885",39.299118,-76.58693,Townhouse for sale,https://www.zillow.com/homedetails/704-N-Collington-Ave-Baltimore-MD-21205/36444136_zpid/,06-23-2022_21:52:58,36444136,"Price cut: $16,000 (Jun 20)"
1701 N Durham St,Baltimore,MD,21213,"$77,000",3,2,--,39.31004,-76.59211,Foreclosure,https://www.zillow.com/homedetails/1701-N-Durham-St-Baltimore-MD-21213/36453831_zpid/,06-23-2022_21:52:58,36453831,12 days on Zillow
1419 E Federal St,Baltimore,MD,21213,"$239,000",2,3,--,39.30818,-76.59915,Townhouse for sale,https://www.zillow.com/homedetails/1419-E-Federal-St-Baltimore-MD-21213/36460905_zpid/,06-23-2022_21:52:58,36460905,12 days on Zillow
1833 Aisquith St,Baltimore,MD,21202,"$119,000",3,1,960,39.31125,-76.602356,Townhouse for sale,https://www.zillow.com/homedetails/1833-Aisquith-St-Baltimore-MD-21202/36461032_zpid/,06-23-2022_21:52:58,36461032,12 days on Zillow
1741 Druid Hill Ave,Baltimore,MD,21217,"$10,000",5,2,--,39.30593,-76.63303,Auction,https://www.zillow.com/homedetails/1741-Druid-Hill-Ave-Baltimore-MD-21217/36488439_zpid/,06-23-2022_21:52:58,36488439,14 days on Zillow
3810 Bonner Rd,Baltimore,MD,21216,"$265,000",4,4,"2,254",39.323406,-76.68226,Townhouse for sale,https://www.zillow.com/homedetails/3810-Bonner-Rd-Baltimore-MD-21216/36489524_zpid/,06-23-2022_21:52:58,36489524,14 days on Zillow
3018 Walbrook Ave,Baltimore,MD,21216,"$50,000",4,2,--,39.310436,-76.668335,Auction,https://www.zillow.com/homedetails/3018-Walbrook-Ave-Baltimore-MD-21216/36491171_zpid/,06-23-2022_21:52:58,36491171,14 days on Zillow
2115 Walbrook Ave,Baltimore,MD,21217,"$65,000",3,1,--,39.310547,-76.651855,Townhouse for sale,https://www.zillow.com/homedetails/2115-Walbrook-Ave-Baltimore-MD-21217/36494820_zpid/,06-23-2022_21:52:58,36494820,14 days on Zillow
4026 Fairfax Rd,Baltimore,MD,21216,"$220,000",4,3,"1,808",39.3215,-76.68488,Townhouse for sale,https://www.zillow.com/homedetails/4026-Fairfax-Rd-Baltimore-MD-21216/36498946_zpid/,06-23-2022_21:52:58,36498946,14 days on Zillow
